Database,Schema,Table,Column,Data_Type,CONVERT,Size,Precision_Scale,is_nullable,Description,Trigger,MASK,USE?
Envio,dba,VCW_BILLPAYMENT_SALES,PROVIDER_FEE,numeric,,9,38/38,TRUE,Fee for the provider,,,
Envio,dba,VCW_BILLPAYMENT_SALES,PROVIDER_MESSAGE_LIST,varchar,,-1,0/0,TRUE,Adtional information received from the provider,,,
Envio,dba,VCW_BILLPAYMENT_SALES,PROVIDER_RECEIPT,varchar,,-1,0/0,TRUE,Receipt information received from the provider,,,
Envio,dba,VCW_BILLPAYMENT_SALES,RELATED_SALES_MIGRATION,int,,4,10/0,TRUE,If the transaction was migrated contains the old ID_BILLPAYMENT_SALES,,,
Envio,dba,VCW_BILLPAYMENT_SALES,RELATED_TRANSACTIONID,varchar,,100,0/0,TRUE,Transaction id received from the provider,,,
Envio,dba,VCW_BILLPAYMENT_SALES,RESPONSE_CODE,varchar,,50,0/0,TRUE,Transaction responsed code received from the provider,,,
Envio,dba,VCW_BILLPAYMENT_SALES,RESPONSE_MESSAGE,varchar,,-1,0/0,TRUE,Transaction responsed message received from the provider,,,
Envio,dba,VCW_BILLPAYMENT_SALES,STATUS,char,Y,3,0/0,TRUE,"Transaction status Ex: P = Paid, C = Cancelled, ...",,,
Envio,dba,VCW_BILLPAYMENT_SALES,TOTAL,numeric,,9,38/38,TRUE,Total Amount charged to customer: Invocie Amount +Total Fees,,,
Envio,dba,VCW_BILLPAYMENT_SALES,TRANSACTION_DATE,datetime,,8,23/3,TRUE,Transaction Date at Viamericas,,,
Envio,dba,VCW_BILLPAYMENT_SALES,VIAMERICAS_FEE,numeric,,9,38/38,TRUE,Fee for Viamericas,,,
Envio,dba,VCW_BILLPAYMENT_SALES,LAST_UPDATED,datetime,,8,23/3,TRUE,,,,
Envio,dba,VCW_BILLPAYMENT_VIAONE_SALES,AUTH_CODE,varchar,,20,0/0,TRUE,Authorization code from the DEBIT CARD transaction returned by provider,,,
Envio,dba,VCW_BILLPAYMENT_VIAONE_SALES,CREATION_DATE,datetime,,8,23/3,TRUE,Creation Date from the DEBIT CARD transaction returned by provider,,,
Envio,dba,VCW_BILLPAYMENT_VIAONE_SALES,CUSTOMER_CODE,varchar,,50,0/0,TRUE,Viamericas internal transaction id send to DEBIT CARD transaction provider,,,
Envio,dba,VCW_BILLPAYMENT_VIAONE_SALES,FUNDING,numeric,,9,38/38,TRUE,Fee charged for DEBIT CARD transaction,,,
Envio,dba,VCW_BILLPAYMENT_VIAONE_SALES,ID_BILLPAYMENT_VIONE_SALES,int,,4,10/0,FALSE,"Primary key, consecutive number",,,
Envio,dba,VCW_BILLPAYMENT_VIAONE_SALES,ID_BRANCH,varchar,,10,0/0,FALSE,ID_BRANCH made the DEBIT CARD transaction,,,
Envio,dba,VCW_BILLPAYMENT_VIAONE_SALES,ID_PAYMENT,char,Y,2,0/0,FALSE,"if payment was successfull the D else C, C = Cash, D = Debit Card",,,
Envio,dba,VCW_BILLPAYMENT_VIAONE_SALES,LASTFOUR,varchar,,20,0/0,TRUE,Last For digit from the DEBIT CARD returned by provider,,,
Envio,dba,VCW_BILLPAYMENT_VIAONE_SALES,TOTAL_AMOUNT,numeric,,9,38/38,TRUE,Total amount charged to client for DEBIT CARD transaction,,,
Envio,dba,VCW_BILLPAYMENT_VIAONE_SALES,UUID_SENDER,varchar,,50,0/0,FALSE,UUID from SENDER table,,,
Envio,dba,VCW_CARRIERS,DESCRIPTION,varchar,,80,0/0,TRUE,Carrier description,,,
Envio,dba,VCW_CARRIERS,ID_CARRIER,int,,4,10/0,FALSE,Primary key,,,
Envio,dba,VCW_CARRIERS,ID_NAME,varchar,,80,0/0,FALSE,Carries name,,,
Envio,dba,VCW_CARRIERS,ID_PROVIDER,int,,4,10/0,TRUE,Id provider that applies for the carrier,,,
Envio,dba,VCW_CARRIERS,IMAGE,varbinary,,-1,0/0,TRUE,Carrier image cached in binary,,,
Envio,dba,VCW_CARRIERS,IMAGE_URL,varchar,,-1,0/0,TRUE,Carrier image URL to get and store on IMAGE FIEL,,,
Envio,dba,VCW_CARRIERS,IS_DEFAULT,bit,,1,1/0,TRUE,"Is default carries?: 1 - Yes, 0 - No",,,
Envio,dba,VCW_CARRIERS,STATUS,bit,,1,1/0,FALSE,"Carrier status : 1- Active, 0 - Inactive",,,
Envio,dba,VCW_CARRIERS_BY_PROVIDERS,BILL_TYPE,int,,4,10/0,TRUE,"Id Bill Type : 1 - pcSameDay, 2 - pcRealtime",,,
Envio,dba,VCW_CARRIERS_BY_PROVIDERS,DATE_INSERTED,datetime,,8,23/3,TRUE,Date when the configuration was inserted,,,
Envio,dba,VCW_CARRIERS_BY_PROVIDERS,DISCLAIMER,varchar,,-1,0/0,TRUE,Disclaimer text for the configuration,,,
Envio,dba,VCW_CARRIERS_BY_PROVIDERS,ID_CARRIER,int,,4,10/0,FALSE,Id carrier that applies for the CONFIGURATION,,,
Envio,dba,VCW_CARRIERS_BY_PROVIDERS,ID_CARRIER_SERVICE,int,,4,10/0,TRUE,Id carrier service that applies for the CONFIGURATION,,,
Envio,dba,VCW_CARRIERS_BY_PROVIDERS,ID_CARRIERS_BY_PROVIDERS,int,,4,10/0,FALSE,Primary key,,,
Envio,dba,VCW_CARRIERS_BY_PROVIDERS,ID_COUNTRY,char,Y,5,0/0,TRUE,Id country that applies for the CONFIGURATION,,,
Envio,dba,VCW_CARRIERS_BY_PROVIDERS,ID_PRODUCT_TYPE,int,,4,10/0,FALSE,Id product type that applies for the CONFIGURATION,,,
Envio,dba,VCW_CARRIERS_BY_PROVIDERS,ID_PROVIDER,int,,4,10/0,FALSE,Id provider that applies for the CONFIGURATION,,,
Envio,dba,VCW_CARRIERS_BY_PROVIDERS,NEED_INDICATIVE,bit,,1,1/0,FALSE,"does the configured country need indicative before the phone number? 1 - Yes, 0 - No",,,
Envio,dba,VCW_CARRIERS_BY_PROVIDERS,PRECASH_PROGID,varchar,,5,0/0,TRUE,Pre Cash program id,,,
Envio,dba,VCW_CARRIERS_BY_PROVIDERS,STATUS,bit,,1,1/0,FALSE,"Configuration status: 1 - Active, 0 - Inactive",,,
Envio,dba,VCW_CATEGORY,CATEGORY,varchar,,200,0/0,FALSE,"Category name Ej: Cable-Internet-Satellite, Healthcare, ...",,,
Envio,dba,VCW_CATEGORY,COUNTRY,char,Y,5,0/0,TRUE,Country where the category applies,,,
Envio,dba,VCW_CATEGORY,ID_CATEGORY,int,,4,10/0,FALSE,Primary Key,,,
Envio,dba,VCW_CATEGORY,STATUS,bit,,1,1/0,TRUE,"Category Status : 1 - Active, 0 ' Inactive",,,
Envio,dba,VCW_COST_GATEWAY,BONUS_AMOUNT,numeric,,9,38/38,TRUE,,,,
Envio,dba,VCW_COST_GATEWAY,CARRIER_NAME_SERVICE,nvarchar,,200,0/0,TRUE,,,,
Envio,dba,VCW_COST_GATEWAY,CARRIER_NAME_SERVICE,sysname,,200,0/0,TRUE,,,,
Envio,dba,VCW_COST_GATEWAY,CATEGORY,nvarchar,,100,0/0,TRUE,,,,
Envio,dba,VCW_COST_GATEWAY,CATEGORY,sysname,,100,0/0,TRUE,,,,
Envio,dba,VCW_COST_GATEWAY,CURRENCY_CODE,char,Y,10,0/0,TRUE,,,,
Envio,dba,VCW_COST_GATEWAY,CURRENT_ROUTE,int,,4,10/0,FALSE,,,,
Envio,dba,VCW_COST_GATEWAY,DENOMINATION,numeric,,9,38/38,TRUE,,,,
Envio,dba,VCW_COST_GATEWAY,DESCRIPTION,varchar,,-1,0/0,TRUE,,,,
Envio,dba,VCW_COST_GATEWAY,DISCOUNT,numeric,,9,38/38,TRUE,,,,
Envio,dba,VCW_COST_GATEWAY,EXCHANGE_RATE,numeric,,9,38/38,TRUE,,,,
Envio,dba,VCW_COST_GATEWAY,FEE,numeric,,9,38/38,TRUE,,,,
Envio,dba,VCW_COST_GATEWAY,FIX,numeric,,9,38/38,TRUE,,,,
Envio,dba,VCW_COST_GATEWAY,ID_CARRIER_SERVICE,int,,4,10/0,FALSE,,,,
Envio,dba,VCW_COST_GATEWAY,ID_CARRIERS_BY_PROVIDERS,int,,4,10/0,FALSE,,,,
Envio,dba,VCW_COST_GATEWAY,ID_COST_GATEWAY,int,,4,10/0,FALSE,Primary key,,,
Envio,dba,VCW_COST_GATEWAY,ID_PRODUCT,int,,4,10/0,FALSE,,,,
Envio,dba,VCW_COST_GATEWAY,ID_PRODUCT_TYPE,int,,4,10/0,FALSE,,,,
Envio,dba,VCW_COST_GATEWAY,ID_PROVIDER,int,,4,10/0,FALSE,,,,
Envio,dba,VCW_COST_GATEWAY,ID_SKU_SERVICE,int,,4,10/0,FALSE,,,,
Envio,dba,VCW_COST_GATEWAY,INSTRUCTION,varchar,,-1,0/0,TRUE,,,,
Envio,dba,VCW_COST_GATEWAY,IS_SALES_TAX_CHARGED,bit,,1,1/0,TRUE,,,,
Envio,dba,VCW_COST_GATEWAY,MAX_AMOUNT,numeric,,9,38/38,TRUE,,,,
Envio,dba,VCW_COST_GATEWAY,MIN_AMOUNT,numeric,,9,38/38,TRUE,,,,
Envio,dba,VCW_COST_GATEWAY,PRODUCT_CODE,nvarchar,,100,0/0,TRUE,,,,
Envio,dba,VCW_COST_GATEWAY,PRODUCT_CODE,sysname,,100,0/0,TRUE,,,,
Envio,dba,VCW_COST_GATEWAY,PRODUCT_NAME_SERVICE,nvarchar,,200,0/0,TRUE,,,,
Envio,dba,VCW_COST_GATEWAY,PRODUCT_NAME_SERVICE,sysname,,200,0/0,TRUE,,,,
Envio,dba,VCW_COST_GATEWAY,PROMOTION,varchar,,-1,0/0,TRUE,,,,
Envio,dba,VCW_DELIVERY_TIME,AGENCY_PERCENTAGE,numeric,,9,38/38,TRUE,Agency commision percentage,,,
Envio,dba,VCW_DELIVERY_TIME,CUSTOMER_FEE,numeric,,9,38/38,TRUE,fee for the customer,,,
Envio,dba,VCW_DELIVERY_TIME,DELIVERY_IN_HOURS,int,,4,10/0,TRUE,Hours that the delivery takes,,,
Envio,dba,VCW_DELIVERY_TIME,DESCRIPTION,varchar,,100,0/0,TRUE,delivery time configuration description,,,
Envio,dba,VCW_DELIVERY_TIME,ID_DELIVERY_TIME,int,,4,10/0,FALSE,Id number consecutive,,,
Envio,dba,VCW_DELIVERY_TIME,NAME,varchar,,50,0/0,TRUE,delivery time configuration name,,,
Envio,dba,VCW_DELIVERY_TIME,PROVIDER_FEE,numeric,,9,38/38,TRUE,fee for the provider,,,
Envio,dba,VCW_DELIVERY_TIME,VIAMERICAS_FEE,numeric,,9,38/38,TRUE,fee for viamericas,,,
Envio,Catalog,VCW_DELIVERYTIME_CONTRACT_PROVIDER,AGENCY_COMISSION,numeric,,9,38/38,FALSE,Agency commision value,,,
Envio,Catalog,VCW_DELIVERYTIME_CONTRACT_PROVIDER,CUSTOMER_FEE,numeric,,9,38/38,FALSE,fee for the customer,,,
Envio,Catalog,VCW_DELIVERYTIME_CONTRACT_PROVIDER,ID_DELIVERY_CONTRACT_PROVIDER,int,,4,10/0,FALSE,Id number consecutive,,,
Envio,Catalog,VCW_DELIVERYTIME_CONTRACT_PROVIDER,ID_DELIVERY_PROVIDER,int,,4,10/0,FALSE,Id delivery provider that applies for the configuration,,,
Envio,Catalog,VCW_DELIVERYTIME_CONTRACT_PROVIDER,PROVIDER_FEE,numeric,,9,38/38,FALSE,fee for the provider,,,
Envio,Catalog,VCW_DELIVERYTIME_CONTRACT_PROVIDER,VIAMERICAS_FEE,numeric,,9,38/38,FALSE,fee for viamericas,,,
Envio,dba,VCW_DELIVERYTIME_PROVIDER,CANCEL_MAXIMUM_TIME,time,,5,16/7,TRUE,maximun time allowed to cancel a transaction,,,
Envio,dba,VCW_DELIVERYTIME_PROVIDER,DELIVERY_CUTOFF_HOUR,int,,4,10/0,TRUE,Cut-over hour for the delivery method,,,
Envio,dba,VCW_DELIVERYTIME_PROVIDER,DELIVERY_TIME_IN_HOURS,int,,4,10/0,TRUE,How many hours does this service to be delivery (business hours),,,
Envio,dba,VCW_DELIVERYTIME_PROVIDER,ID_DELIVERY_PROVIDER,int,,4,10/0,FALSE,Id number consecutive,,,
Envio,dba,VCW_DELIVERYTIME_PROVIDER,ID_DELIVERY_TIME,int,,4,10/0,FALSE,Id delivery time that applies for the configuration,,,
Envio,dba,VCW_DELIVERYTIME_PROVIDER,ID_PROVIDER,int,,4,10/0,FALSE,Id provider that applies for the configuration,,,
Envio,dba,VCW_DELIVERYTIME_PROVIDER,PROVIDER_CODE,varchar,,10,0/0,FALSE,Provider Code,,,
Envio,dba,VCW_DELIVERYTIME_PROVIDER,PROVIDER_DESCRIPTION,varchar,,200,0/0,FALSE,provideder description,,,
Envio,dba,VCW_DELIVERYTIME_PROVIDER,PROVIDER_PRODUCT_TYPE,varchar,,5,0/0,TRUE,the provider product type,,,
Envio,dba,VCW_EMPLOYEES,EMAIL,varchar,,50,0/0,TRUE,Agency employee email address,,,
Envio,dba,VCW_EMPLOYEES,EMPLOYEEID,int,,4,10/0,FALSE,Primary key,,,
Envio,dba,VCW_EMPLOYEES,FIRSTLASTNAME,varchar,,50,0/0,TRUE,Agency employee first last name,,,
Envio,dba,VCW_EMPLOYEES,FISTNAME,varchar,,50,0/0,TRUE,Agency employee first name,,,
Envio,dba,VCW_EMPLOYEES,IDENTIFICATION,varchar,,50,0/0,FALSE,concatenation ID_BRANCH-USERNAME,,,
Envio,dba,VCW_EMPLOYEES,ISACTIVE,bit,,1,1/0,FALSE,Is agency employee active?,,,
Envio,dba,VCW_EMPLOYEES,SECONDLASTNAME,varchar,,50,0/0,TRUE,Agency employee second last name,,,
Envio,dba,VCW_EMPLOYEES,SECONDNAME,varchar,,50,0/0,TRUE,Agency employee second name,,,
Envio,dba,VCW_EMPLOYEES_BY_BRANCH,EMPLOYEEBYBRANCHID,int,,4,10/0,FALSE,Primary key,,,
Envio,dba,VCW_EMPLOYEES_BY_BRANCH,EMPLOYEEID,int,,4,10/0,TRUE,Link to VCA_EMPLOYEES table,,,
Envio,dba,VCW_EMPLOYEES_BY_BRANCH,IDBRANCH,char,Y,10,0/0,TRUE,Link to BRANCH table,,,
Envio,dba,VCW_EMPLOYEES_BY_BRANCH,ISACTIVE,bit,,1,1/0,FALSE,,,,
Envio,dba,VCW_EMPLOYEES_BY_BRANCH,USERNAME,varchar,,50,0/0,TRUE,,,,
Envio,dba,VCW_EXCLUSION_PRICING,ADDITIONAL_COMISSION,numeric,,9,38/38,TRUE,,,,
Envio,dba,VCW_EXCLUSION_PRICING,ADDITIONAL_FEE,numeric,,9,38/38,TRUE,,,,
Envio,dba,VCW_EXCLUSION_PRICING,AGENCY_FIX_COMMN,numeric,,9,38/38,FALSE,,,,
Envio,dba,VCW_EXCLUSION_PRICING,AGENCY_PCT_COMMN,numeric,,9,38/38,FALSE,,,,
Envio,dba,VCW_EXCLUSION_PRICING,CUSTOMER_FEE,numeric,,9,38/38,FALSE,,,,
Envio,dba,VCW_EXCLUSION_PRICING,ID_BILLER,int,,4,10/0,FALSE,,,,
Envio,dba,VCW_EXCLUSION_PRICING,ID_BRANCH,char,Y,10,0/0,FALSE,"ID of the BRACH , foreign key to dba.branch",,,
Envio,dba,VCW_EXCLUSION_PRICING,ID_DELIVERY_PROVIDER,int,,4,10/0,FALSE,,,,
Envio,dba,VCW_EXCLUSION_PRICING,ID_EXCLUSION,int,,4,10/0,FALSE,,,,
Envio,dba,VCW_EXCLUSION_PRICING,PROVIDER_FEE,numeric,,9,38/38,FALSE,,,,
Envio,dba,VCW_EXCLUSION_PRICING,PROVIDER_INTERNAL_ID,varchar,,10,0/0,TRUE,,,,
Envio,dba,VCW_EXCLUSION_PRICING,UPDATE_DATE,datetime,,8,23/3,TRUE,,,,
Envio,dba,VCW_EXCLUSION_PRICING,VIAMERICAS_FEE,numeric,,9,38/38,FALSE,,,,
Envio,dba,VCW_MONEYORDERS_SALES,AGENCY_COMMISSION_BY_CHECK,numeric,,9,38/38,TRUE,,,,
Envio,dba,VCW_MONEYORDERS_SALES,AGENCY_FEE,numeric,,9,38/38,TRUE,,,,
Envio,dba,VCW_MONEYORDERS_SALES,AGENCY_PERCENTAGE,numeric,,9,38/38,TRUE,,,,
Envio,dba,VCW_MONEYORDERS_SALES,AMOUNT,numeric,,9,38/38,TRUE,,,,
Envio,dba,VCW_MONEYORDERS_SALES,C_TRANSACTION_DATE,datetime,,8,23/3,TRUE,,,,
Envio,dba,VCW_MONEYORDERS_SALES,CUSTOMER_DISCOUNT_AMOUNT,numeric,,9,38/38,TRUE,,,,
Envio,dba,VCW_MONEYORDERS_SALES,CUSTOMER_FEE,numeric,,9,38/38,TRUE,,,,
Envio,dba,VCW_MONEYORDERS_SALES,FILE_USED,varchar,,1000,0/0,TRUE,,,,
Envio,dba,VCW_MONEYORDERS_SALES,ID_BRANCH,char,Y,10,0/0,FALSE,"ID of the BRACH , foreign key to dba.branch",,,
Envio,dba,VCW_MONEYORDERS_SALES,ID_MONEYORDERS_SALES,int,,4,10/0,FALSE,,,,
Envio,dba,VCW_MONEYORDERS_SALES,ID_PROVIDER,char,Y,10,0/0,FALSE,,,,
Envio,dba,VCW_MONEYORDERS_SALES,OPER_ID,varchar,,10,0/0,TRUE,,,,
Envio,dba,VCW_MONEYORDERS_SALES,PROVIDER_FEE,numeric,,9,38/38,TRUE,,,,
Envio,dba,VCW_MONEYORDERS_SALES,PROVIDER_TRANSACTION_DATE,datetime,,8,23/3,TRUE,,,,
Envio,dba,VCW_MONEYORDERS_SALES,PROVIDER_TRANSACTION_ID,varchar,,100,0/0,FALSE,,,,
Envio,dba,VCW_MONEYORDERS_SALES,RP_TRANSACTION_ID,varchar,,100,0/0,TRUE,,,,
Envio,dba,VCW_MONEYORDERS_SALES,STATUS,char,Y,3,0/0,TRUE,,,,
Envio,dba,VCW_MONEYORDERS_SALES,TOTAL,numeric,,9,38/38,TRUE,,,,
Envio,dba,VCW_MONEYORDERS_SALES,TRANSACTION_DATE,datetime,,8,23/3,TRUE,,,,
Envio,dba,VCW_MONEYORDERS_SALES,VIAMERICAS_FEE,numeric,,9,38/38,TRUE,,,,
Envio,dba,VCW_MONEYORDERS_SALES,VOID_OPER_ID,varchar,,10,0/0,TRUE,,,,
Envio,dba,VCW_MONEYORDERS_SALES,VOID_TRANSACTION_DATE,datetime,,8,23/3,TRUE,,,,
Envio,dba,VCW_MONEYORDERS_SALES,LAST_UPDATED,datetime,,8,23/3,TRUE,,,,
Envio,dba,VCW_PRICE_EXCLUSION,CF_CUSTOMER,numeric,,9,38/38,TRUE,fee for the customer,,,
Envio,dba,VCW_PRICE_EXCLUSION,CF_VIAMERICAS,numeric,,9,38/38,TRUE,fee for viamericas,,,
Envio,dba,VCW_PRICE_EXCLUSION,DISCOUNT,numeric,,9,38/38,TRUE,Discount applyed,,,
Envio,dba,VCW_PRICE_EXCLUSION,FIX,numeric,,9,38/38,TRUE,Fixed ammount applied,,,
Envio,dba,VCW_PRICE_EXCLUSION,ID_BRANCH,char,Y,10,0/0,FALSE,Id branch that applies for the configuration,,,
Envio,dba,VCW_PRICE_EXCLUSION,ID_PRICE_EXCLUSION,int,,4,10/0,FALSE,Id number consecutive,,,
Envio,dba,VCW_PRICE_EXCLUSION,ID_PRODUCT,int,,4,10/0,FALSE,Id product that applies for the configuration,,,
Envio,dba,VCW_PRICE_STANDARD,CF_CUSTOMER,numeric,,9,38/38,TRUE,fee for the customer,,,
Envio,dba,VCW_PRICE_STANDARD,CF_VIAMERICAS,numeric,,9,38/38,TRUE,fee for viamericas,,,
Envio,dba,VCW_PRICE_STANDARD,DISCOUNT,numeric,,9,38/38,TRUE,Discount applyed,,,
Envio,dba,VCW_PRICE_STANDARD,FIX,numeric,,9,38/38,TRUE,Fixed ammount applied,,,
Envio,dba,VCW_PRICE_STANDARD,ID_PRICE_STANDARD,int,,4,10/0,FALSE,Id number consecutive,,,
Envio,dba,VCW_PRICE_STANDARD,ID_PRODUCT,int,,4,10/0,FALSE,Id product that applies for the configuration,,,
Envio,dba,VCW_PRICE_STANDARD,MAX_DISCOUNT,decimal,,9,38/38,TRUE,Maximun discount allowed,,,
Envio,dba,VCW_PRODUCT_TYPE,DESCRIPTION,varchar,,80,0/0,TRUE,Product type description,,,
Envio,dba,VCW_PRODUCT_TYPE,isViaOne,bit,,1,1/0,TRUE,"Porduct type is at ViaOne?  : 1 = Active, 0 = Inactive",,,
Envio,dba,VCW_PRODUCT_TYPE,PRODUCTTYPEID,int,,4,10/0,FALSE,Primary key,,,
Envio,dba,VCW_PRODUCT_TYPE,REPRINT,bit,,1,1/0,TRUE,"Product type print receipt at end of transaction : 1 = Active, 0 = Inactive",,,
Envio,dba,VCW_PRODUCT_TYPE,Status,bit,,1,1/0,TRUE,"Product type status : 1 = Active, 0 = Inactive",,,
Envio,dba,VCW_PRODUCT_TYPE,ViacashName,varchar,,50,0/0,TRUE,Product type name at ViaCash,,,
Envio,dba,VCW_PRODUCTS,DESCRIPTION,varchar,,80,0/0,TRUE,Product description,,,
Envio,dba,VCW_PRODUCTS,ID_CARRIER,int,,4,10/0,FALSE,Id carrier that applies for the product,,,
Envio,dba,VCW_PRODUCTS,ID_PRODUCT,int,,4,10/0,FALSE,Id number consecutive,,,
Envio,dba,VCW_PRODUCTS,ID_PRODUCT_TYPE,int,,4,10/0,FALSE,"id prodct type ex: 1 - Topup, 2 - PIN, 3 - Billpayment",,,
Envio,dba,VCW_PRODUCTS,ID_PROVIDER,int,,4,10/0,TRUE,Id provider that applies for the product,,,
Envio,dba,VCW_PRODUCTS,MAX_AMOUNT,numeric,,9,38/38,TRUE,product maximun amount to configure,,,
Envio,dba,VCW_PRODUCTS,MIN_AMOUNT,numeric,,9,38/38,TRUE,product minimun amount to configure,,,
Envio,dba,VCW_PRODUCTS,STATUS,bit,,1,1/0,FALSE,"product status : 1 - Active, 0 - Inactive",,,
Envio,dba,VCW_PROVIDERS,CURRENTEXCHANGERATE,numeric,,9,38/38,TRUE,,,,
Envio,dba,VCW_PROVIDERS,DESCRIPTION,varchar,,80,0/0,TRUE,Provider name,,,
Envio,dba,VCW_PROVIDERS,PRIORITY_PROVIDER,int,,4,10/0,FALSE,,,,
Envio,dba,VCW_PROVIDERS,ProductTypeId,int,,4,10/0,TRUE,"Product Type ID, maps to VCW_PRODUCT_TYPE.PRODUCTTYPEID",,,
Envio,dba,VCW_PROVIDERS,PROVIDERID,int,,4,10/0,FALSE,Primary key,,,
Envio,dba,VCW_PROVIDERS,STATUS,bit,,1,1/0,TRUE,"Proivider status : 1 - Active, 0 - Inactive",,,
Envio,dba,VCW_SALES_PRODUCTS,ACCESS_NUMBER,varchar,,-1,0/0,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,AGENT_COMMISSION_BY_CHECK,numeric,,9,38/38,TRUE,Contains the Amount of Agent Commission that will be paid by check at the end of the month (0 = Agent keep cash),,,
Envio,dba,VCW_SALES_PRODUCTS,AMOUNT,numeric,,9,38/38,TRUE,Transaction Amount,,,
Envio,dba,VCW_SALES_PRODUCTS,BARCODENUMBER,varchar,,-1,0/0,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,CF_CUSTOMER,numeric,,9,38/38,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,CF_VIAMERICAS,numeric,,9,38/38,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,CLOSING_AMOUNT,numeric,,9,38/38,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,CONSECUTIVETRANSACTIONDAILYPAYEE,numeric,,9,38/38,TRUE,Link to TRANSACCION_DIARIA_PAYEE table,,,
Envio,dba,VCW_SALES_PRODUCTS,CONTROLNUMBERPIN,varchar,,80,0/0,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,COUNTRYAREACODE,varchar,,5,0/0,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,CUSTOMER_PHONE,varchar,,20,0/0,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,DATE,nchar,,20,0/0,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,DATETRANSACTION,datetime,,8,23/3,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,DISCOUNT_BRANCH,numeric,,9,38/38,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,DISCOUNT_VIAMERICAS,numeric,,9,38/38,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,DiscountVia,numeric,,9,38/38,FALSE,,,,
Envio,dba,VCW_SALES_PRODUCTS,EMPLOYEEID,int,,4,10/0,FALSE,Link to VCA_EMPLOYEES table,,,
Envio,dba,VCW_SALES_PRODUCTS,EXCHANGERATE,numeric,,9,38/38,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,FEE_PREPAY,numeric,,9,38/38,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,FIX_BRANCH,numeric,,9,38/38,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,FIX_VIAMERICAS,numeric,,9,38/38,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,FORCE,datetime,,8,23/3,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,GAIN_BRANCH,numeric,,9,38/38,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,GAIN_VIAMERICAS,numeric,,9,38/38,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,ID_BILL_BY_SENDER,int,,4,10/0,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,ID_CARRIERS_BY_PROVIDERS,int,,4,10/0,FALSE,Id carrier by provider that applies for the configuration,,,
Envio,dba,VCW_SALES_PRODUCTS,ID_COST_GATEWAY,int,,4,10/0,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,ID_CUSTOMER_PHONE,varchar,,20,0/0,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,ID_PRODUCT,int,,4,10/0,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,ID_PRODUCT_TYPE,int,,4,10/0,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,ID_SENDER,numeric,,9,38/38,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,IDBRANCH,char,Y,10,0/0,FALSE,Id branch that applies for the configuration,,,
Envio,dba,VCW_SALES_PRODUCTS,IDCURRENCY,varchar,,10,0/0,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,IMPRESO,bit,,1,1/0,FALSE,,,,
Envio,dba,VCW_SALES_PRODUCTS,IS_LOYALTY,bit,,1,1/0,FALSE,,,,
Envio,dba,VCW_SALES_PRODUCTS,isVerifiedAccount,bit,,1,1/0,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,isViaOne,bit,,1,1/0,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,LOCALAMOUNT,decimal,,9,38/38,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,LOYALTY_BALANCE,numeric,,9,38/38,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,LOYALTY_OLD_BALANCE,numeric,,9,38/38,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,LOYALTY_POINTS,numeric,,9,38/38,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,LOYALTY_SPEND,bit,,1,1/0,FALSE,,,,
Envio,dba,VCW_SALES_PRODUCTS,LOYALTY_SUBMIT,bit,,1,1/0,FALSE,,,,
Envio,dba,VCW_SALES_PRODUCTS,PhantomPromo,bit,,1,1/0,TRUE,,,,
Envio,dba,VCW_SALES_PRODUCTS,PHONENUMBER,varchar,,20,0/0,TRUE,Phone number used for the transaction,,,
